22387211.400000,-102.963597
22908676.500000,-103.163597
23442288.200000,-103.363597
23988329.200000,-103.563597
24547089.200000,-103.763597
25118864.300000,-103.963597
25703957.800000,-104.163597
26302679.900000,-104.363597
26915348.000000,-104.563597
27542287.000000,-104.763597
28183829.300000,-104.963597
28840315.000000,-105.163597
29512092.300000,-105.363597
30199517.200000,-105.563597
30902954.300000,-105.763597
31622776.600000,-105.963597
32359365.700000,-106.163597
33113112.100000,-106.363597
33884415.600000,-106.563597
34673685.000000,-106.763597
35481338.900000,-106.963597
36307805.500000,-107.163597
37153522.900000,-107.363597
38018939.600000,-107.563597
38904514.500000,-107.763597
39810717.100000,-107.963597
40738027.800000,-108.163597
41686938.300000,-108.363597
42657951.900000,-108.563597
43651583.200000,-108.763597
44668359.200000,-108.963597
45708819.000000,-109.163597
46773514.100000,-109.363597
47863009.200000,-109.563597
48977881.900000,-109.763597
50118723.400000,-109.963597
51286138.400000,-110.163597
52480746.000000,-110.363597
53703179.600000,-110.563597
54954087.400000,-110.763597
56234132.500000,-110.963597
57543993.700000,-111.163597
58884365.500000,-111.363597
60255958.600000,-111.563597
61659500.200000,-111.763597
63095734.400000,-111.963597
64565422.900000,-112.163597
66069344.800000,-112.363597
67608297.500000,-112.563597
69183097.100000,-112.763597
70794578.400000,-112.963597
72443596.000000,-113.163597
74131024.100000,-113.363597
75857757.500000,-113.563597
77624711.700000,-113.763597
79432823.500000,-113.963597
81283051.600000,-114.163597
83176377.100000,-114.363597
85113803.800000,-114.563597
87096359.000000,-114.763597
89125093.800000,-114.963597
91201083.900000,-115.163597
93325430.100000,-115.363597
95499258.600000,-115.563597
97723722.100000,-115.763597
100000000.000000,-115.963597
